    289,   240.440521,  -91.1355515
    290,   285.096588,  -91.1534576
    291,   329.751343,   -91.220192
    292,   314.869568,  -91.1967163
    293,   374.395874,  -91.2565079
    294,   359.514099,  -91.2499008
    295,   419.196198,  -90.8631363
    296,   404.181488,  -91.2065277
    297,   450.281769,  -90.4159851
    298,   210.673065,  -91.1324997
    299,   299.985046,  -91.1710434
    300,   121.370308,   -90.971199
    301,    255.32486,  -91.1339111
    302,   317.032593,  -25.9080238
    303,   255.876556,  -26.4407692
    304,   179.340942,  -26.5413666
    305,   164.233932,  -26.8278046
    306,   286.604492,  -26.2871819
    307,   194.589035,  -26.4708538
    308,   225.220093,  -26.4540806
    309,    240.54541,  -26.4475155
    310,   209.899429,  -26.4518776
    311,   271.236847,  -26.3826599
    312,   301.906616,  -26.1058941
    313,   149.031921,  -27.2644291
    314,   98.5765457,  -27.1052608
    315,   133.216751,  -28.6171265
    316,   76.4903183,  -38.3240166
    317,   20.7080021,  -37.5498924
    318,   34.6706505,  -37.5788307
    319,   48.5886383,  -37.7788353
    320,   62.5462074,   -38.113369
    321,   6.37833738,  -37.8541069
    322,   90.5325241,  -39.0032539
    323,   339.954926,   -38.638073
    324,  -135.901382,  -43.6197243
    325,   440.700836,  -50.9131622
    326,   440.513885,  -66.2561569
    327,  -135.549988,  -58.3158073
    328,  -8.11147499,  -38.0828209
    329,   450.883942,  -26.9338017
    330,  -133.424469,  -89.9781113
    331,  -52.0204887,   -38.377243
    332,  -66.8703461,  -38.4480019
    333,  -81.6794357,   -38.494915
    334,   383.938354,  -38.4375763
    335,   398.826416,  -38.5019722
    336,   413.200989,  -38.9149323
    337,  -96.2463379,  -38.7982407
    338,    428.40271,  -41.2861366
    339,  -111.573288,  -40.5134392
    340,   369.445587,  -38.5213928
    341,   354.966919,  -38.6376572
    342,  -37.5063858,  -38.3722572
    343,   -134.66835,  -27.8093395
    344,   325.185944,  -38.8457718
    345,  -22.9886169,  -38.3388367
    346,  -64.2089691,  -78.2792892
    347,  -79.0274658,  -78.2534409
    348,  -94.5068207,  -77.9590225
    349,   189.084915,  -78.1800613
    350,   276.814514,  -78.2577972
    351,   232.499832,  -78.7384186
    352,    261.79895,  -78.2564316
    353,   218.469803,  -78.8302765
    354,    173.84726,  -77.8381653
    355,   204.274261,  -78.4244614
    356,   246.755569,  -78.4246445
    357,   411.070953,  -77.5290756
    358,   396.172089,  -78.1263657
    359,   381.299133,  -78.2313843
    360,  -49.2336388,  -78.2588272
    361,   366.386108,  -78.2316818
    362,   351.547852,  -78.2345352
    363,   427.286987,  -75.3209839
    364,  -34.3262634,  -78.2540436
    365,  -110.242035,     -78.1306
    366,   10.1141863,  -78.2965851
    367,   291.581848,   -78.260437
    368,   24.9864883,  -78.2485733
    369,   336.672272,   -78.225914
    370,   39.7427406,  -78.2565613
    371,  -4.68680191,  -78.2770233
    372,  -19.3800888,  -78.2129135
    373,   321.670837,  -78.1995697
    374,   306.440643,  -78.2142944
    375,   114.189346,  -77.3339462
    376,   69.2260132,  -78.2047501
    377,   54.5176125,   -78.172905
    378,   158.563629,  -78.1819763
    379,    129.58075,  -77.4679413
    380,   144.182068,  -78.5269699
    381,   83.9593353,  -78.0823288
    382,    98.870575,  -77.7816544
    383,   157.119583,  -39.9510536
    384,   310.097504,  -39.0627289
    385,   186.475037,    -39.49897
    386,   171.617294,  -39.2040291
    387,   248.768158,  -39.6453362
    388,    201.68045,  -39.6123924
    389,   264.225769,  -39.5288506
    390,    233.25676,  -40.0338631
